台灣彩券(聯合國彩券行)	台東縣台東市中興路二段399號
台灣彩券(必勝企業社)	台南市新營區三民路148之4號
台灣彩券(財神來電腦彩券行)	台南市北區小東路307巷36號
台灣彩券(保生堂投注站)	彰化縣花壇鄉中正路344號
台灣彩券(發億彩彩券商行)	新北市五股區成泰路三段47號
台灣彩券(朝開商號)	桃園市中壢區義民路93號
台灣彩券(福興發彩券行)	台南市西港區新興街57號
台灣彩券(福來堂)	基隆市信義區義七路32號
台灣彩券(有錢有權彩券行)	高雄市鹽埕區建國四路210號
台灣彩券(老祖母商行)	苗栗縣公館鄉近光路111號
台灣彩券(日月滿公益彩券行)	桃園市楊梅市民族路五段147巷1號
運動彩券(真好贏商行)	桃園市中壢區中正路220號
台灣彩券(來頭獎投注站)	宜蘭縣礁溪鄉礁溪路四段209號
台灣彩券(興兆億投注站)	桃園市八德區廣福路117號
台灣彩券(千億發彩券行)	台南市北區長榮路四段26號
台灣彩券(世璽刻印店)	高雄市鳥松區學堂路171號
運動彩券(有榮彩券行)	彰化縣彰化市建國北路202號
台灣彩券(阿忠彩券行)	台北市大同區民族西路269號
台灣彩券(利大億商號)	台南市仁德區中山路561號
台灣彩券(億旺彩券行)	新北市三重區環河南路254巷43之1號
台灣彩券(進來發彩券行)	台中市南區復興路二段167號
台灣彩券(寶來發彩券行)	基隆市中山區安一路9號
運動彩券(菘豪運動彩券)	彰化縣員林鎮新義街193號
台灣彩券(尚會得彩券行)	台北市士林區德行西路105號
台灣彩券(熊熊富投注站)	桃園市楊梅市新成路186號
台灣彩券(感恩投注站)	苗栗縣頭份鎮中正一路593號
台灣彩券(佳鑫投注站)	高雄市左營區曾子路212號
運動彩券(玉山運動彩券行)	台中市大雅區民生路二段20號
台灣彩券(愛友獎券行)	花蓮縣新城鄉北埔路176號
台灣彩券(金庫投注站)	台北市大安區延吉街70巷2弄2號
台灣彩券(金發投注站)	高雄市前鎮區廣西路516號
台灣彩券(德昌彩券行)	台中市南區復興路三段190號
台灣彩券(福星企業行)	台中市北區學士路153之1號
台灣彩券(彩盈寶彩券商行)	台北市大安區大安路一段187號
台灣彩券(永富裕彩券行)	新北市板橋區新生街32號
台灣彩券(如意彩券行)	屏東縣萬丹鄉中興路二段450號
運動彩券(吉運彩券行)	台中市北屯區崇德五路139號
台灣彩券(六合彩券行)	花蓮縣吉安鄉建國路一段138號
台灣彩券(金多多彩券行)	台中市豐原區豐東路20號
運動彩券(金運獎運動彩券行)	桃園市中壢區新中北路38號
台灣彩券(進成彩券行)	屏東縣屏東市林森路41之2號
台灣彩券(全鑫發彩券行)	高雄市鳳山區鳳林路135號
台灣彩券(華爾嘉投注站)	台北市內湖區康寧路一段87號
運動彩券(宜昌電器行)	宜蘭縣蘇澳鎮中山路一段163號
台灣彩券(金財神彩券行)	基隆市暖暖區暖暖街193號
台灣彩券(瑞林彩券行)	台北市松山區南京東路五段291巷3之2號
運動彩券(運動家商行)	新竹市北區經國路二段243號
台灣彩券(川億投注站)	高雄市楠梓區翠屏路25號
台灣彩券(幸運鑫投注站)	桃園市桃園區中山北路114號
運動彩券(小豆苗彩券行)	新北市瑞芳區一坑路26號
台灣彩券(德元農產行)	台東縣台東市漢陽北路426號
台灣彩券(宏達商行)	台中市南區忠明南路821之2號
台灣彩券(富貴發商行)	新北市板橋區板新路16號
台灣彩券(全陽企業社)	新北市樹林區中華路150號
台灣彩券(兆願企業社)	台中市太平區樹德路66號
運動彩券(運動家彩券行)	台中市西屯區西屯路二段17之3號
運動彩券(發財頂尖富貴運動彩券行)	新北市土城區中央路一段110號
運動彩券(傳鑫商行)	台北市南港區研究院路二段3之7號
台灣彩券(興兆億投注站)	桃園市八德區廣福路117號
台灣彩券(千億發彩券行)	台南市北區長榮路四段26號
台灣彩券(世璽刻印店)	高雄市鳥松區學堂路171號
運動彩券(有榮彩券行)	彰化縣彰化市建國北路202號
台灣彩券(阿忠彩券行)	台北市大同區民族西路269號
台灣彩券(利大億商號)	台南市仁德區中山路561號
台灣彩券(億旺彩券行)	新北市三重區環河南路254巷43之1號
台灣彩券(進來發彩券行)	台中市南區復興路二段167號
台灣彩券(寶來發彩券行)	基隆市中山區安一路9號
運動彩券(菘豪運動彩券)	彰化縣員林鎮新義街193號
台灣彩券(尚會得彩券行)	台北市士林區德行西路105號
台灣彩券(熊熊富投注站)	桃園市楊梅市新成路186號
台灣彩券(感恩投注站)	苗栗縣頭份鎮中正一路593號
台灣彩券(佳鑫投注站)	高雄市左營區曾子路212號
運動彩券(玉山運動彩券行)	台中市大雅區民生路二段20號
台灣彩券(招財彩券行)	台中市北屯區豐樂路1之10號
台灣彩券(八八發發行)	台北市南港區同德路88號
台灣彩券(寶來發彩券行)	高雄市三民區九如一路1000號
台灣彩券(志信商號)	台南市安南區郡安路四段281號
台灣彩券(樂透樂食品商行)	新北市板橋區光武街110巷7號
台灣彩券(好生活彩券行)	台中市大里區塗城路168號
運動彩券(大青發彩券行)	台中市西區三民路一段119號
台灣彩券(億來彩券行)	台北市大同區寧夏路147號
台灣彩券(富王彩券行)	台北市南港區東新街81號
台灣彩券(天王星彩券行)	台中市大雅區民生路一段372號
台灣彩券(博盈彩券行)	嘉義市東區興業東路110號
台灣彩券(邱太極商行)	新北市汐止區明峰街158號
台灣彩券(萬利生活館)	彰化縣彰化市永安街276號
台灣彩券(開喜彩券行)	台中市南屯區南屯路二段241號
台灣彩券(大盟彩券行)	高雄市鳳山區自強二路246號
運動彩券(順利投注站)	桃園市桃園區福林街8號
台灣彩券(天成彩券行)	台中市后里區甲后路851號
台灣彩券(永茂彩券行)	台中市烏日區中山路一段206號
運動彩券(金鑫旺商行)	新竹市北區田美三街62號
台灣彩券(百合商行)	台中市南屯區河南路四段248號
台灣彩券(旺旺投注站)	屏東縣屏東市自由路504之1號
台灣彩券(億隆彩券工藝社)	台北市士林區中正路232號
台灣彩券(天天來商行)	桃園市中壢區中華路一段450號
台灣彩券(嘉興商行)	台北市大安區和平東路三段212巷17號
台灣彩券(福樂投注站)	花蓮縣新城鄉嘉里路15號
台灣彩券(明福堂彩券行)	彰化縣員林鎮中山路二段177號
台灣彩券(弘仁食品彩券行)	台北市大同區重慶北路二段145號
台灣彩券(吉兆來彩券行)	台中市大里區德芳南路156號
台灣彩券(歡喜彩券行)	台中市西區西屯路一段164號
台灣彩券(順永發商行)	雲林縣斗南鎮文元街80號
台灣彩券(穩中行投注站)	台北市中山區松江路283之1號
台灣彩券(五福財興彩券行)	雲林縣虎尾鎮林森路一段252號
台灣彩券(鴻揚投注店)	新北市新店區中正路41號
台灣彩券(強富彩券行)	新北市三重區後竹圍街2巷2號
台灣彩券(包來富彩券興業商行)	台中市北屯區軍功路二段110號
台灣彩券(豐駿電腦彩券行)	高雄市苓雅區明德街65號
台灣彩券(鴨肉雄投注站)	台北市大安區永康街2巷2之1號
台灣彩券(財鑫彩券行)	新竹縣竹北市嘉興路302號
台灣彩券(錢飛來彩券行)	桃園市龜山區忠義路二段351巷13號
台灣彩券(春風鎖匙行)	桃園市桃園區國際路二段19號
台灣彩券(順泰商行)	彰化縣二林鎮中山路151號
運動彩券(狂賀本店開出頭獎彩券行)	新北市新莊區民安西路161號
台灣彩券(全發彩券行)	桃園市蘆竹區南山路一段2之2號
台灣彩券(金吉福彩券行)	台南市北區北安路一段273號
台灣彩券(秋富商行)	台北市中山區農安街45之1號
運動彩券(宜昌電器行)	宜蘭縣蘇澳鎮中山路一段163號
台灣彩券(金財神彩券行)	基隆市暖暖區暖暖街193號
台灣彩券(瑞林彩券行)	台北市松山區南京東路五段291巷3之2號
運動彩券(運動家商行)	新竹市北區經國路二段243號
台灣彩券(歡喜彩券行)	台中市西區西屯路一段164號
台灣彩券(順永發商行)	雲林縣斗南鎮文元街80號
台灣彩券(財運彩券商行)	台南市南區灣裡路446號
台灣彩券(財星高照彩券行)	花蓮縣花蓮市福建街250號
台灣彩券(千萬投注店)	新北市新店區安和路三段165號
台灣彩券(金吉企業社)	台北市士林區中山北路六段150之2號
台灣彩券(淘金樂公益彩券行)	台南市麻豆區民權路10之18號
台灣彩券(江記茶行)	桃園市八德區建國路52號
台灣彩券(迎碇商行)	新北市中和區宜安路164號
台灣彩券(美源商行)	台北市內湖區江南街71巷16弄74號
台灣彩券(老林商店)	彰化縣北斗鎮復興路80號
運動彩券(乾坤彩券行)	台中市龍井區新興路25巷3號
台灣彩券(佰益商行)	新竹市北區水田街55號
台灣彩券(福滿堂商行)	台中市西屯區西屯路三段166之75號
台灣彩券(得億設計社)	彰化縣花壇鄉花壇街189號
台灣彩券(鴻鑫彩券行)	台中市潭子區圓通南路278之1號
大埔里彩券行	南投縣埔里鎮忠孝路240號
台灣彩券(金金樂彩券行)	南投縣名間鄉彰南路108號
台灣彩券(祥鑫彩券行)	台中市潭子區祥和路143號
台灣彩券(日昌商行)	桃園市蘆竹區南昌路2號
台灣彩券(萬得富商店)	台中市大肚區沙田路一段564之3號
臻樂彩券行	台中市太平區中興東路328號
台灣彩券(林小東商行)	新北市蘆洲區中正路185巷9號
台灣彩券(君財旺商行)	台北市北投區致遠一路二段117號
台灣彩券(嘉利商店)	台東縣台東市正氣北路621號
台灣彩券(億發行)	雲林縣斗六市大同路201號
台灣彩券(立誠商行)	桃園市八德區興豐路753號
台灣彩券(仲億彩券行)	台中市豐原區西勢路113號
台灣彩券(全彩商行)	彰化縣大城鄉南平路320號
台灣彩券(富安投注站)	台北市大安區延吉街140之1號
台灣彩券(上億商行)	台中市西屯區華美西街二段391號
台灣彩券(張楊草商行)	嘉義縣朴子市海通路35號
運動彩券(金獎彩券行)	新北市淡水區北新路182巷19號
運動彩券(楊梅彩券行)	新北市板橋區文化路二段251號
台灣彩券(日月發投注站)	高雄市苓雅區武慶三路37號
台灣彩券(月月發彩券行)	台中市南屯區永春東路487號
台灣彩券(佾昌企業行)	彰化縣和美鎮和線路98號
台灣彩券(大永發電腦型公益彩券行)	新北市板橋區長江路二段234號
台灣彩券(虹石彩券行)	高雄市梓官區港七街69號
台灣彩券(曉青商行)	台北市士林區美崙街44號
台灣彩券(福運來公益彩券行)	台南市六甲區中正路447號
運動彩券(金中運彩券行)	新北市新店區北新路二段72號
台灣彩券(上億投注站)	雲林縣崙背鄉正義路281號
台灣彩券(明涎彩券行)	台中市豐原區水源路697號
台灣彩券(宏發商行)	台北市文山區木柵路一段258號
台灣彩券(順來富彩券行)	彰化縣員林鎮博愛路162號
運動彩券(金石堂彩券行)	台北市中正區汀州路三段285號
台灣彩券(歡喜財神投注坊)	新北市萬里區美崙42號
台灣彩券(億鑫彩券行)	台中市潭子區潭子街三段52號
台灣彩券(金福運彩券行)	嘉義縣朴子市光復路55號
台灣彩券(六順旺彩券行)	雲林縣西螺鎮延平路171號
台灣彩券(增好運彩券行)	新北市中和區員山路436號
台灣彩券(晉源商行)	高雄市鳳山區青年路一段324號
台灣彩券(五路武財神彩券行)	台南市安南區安和路一段192號
台灣彩券(大發商行)	新竹市北區延平路一段158號
台灣彩券(八五八彩券行)	台南市歸仁區民權南路30號
台灣彩券(歡喜財神投注坊)	新北市萬里區美崙42號
台灣彩券(億鑫彩券行)	台中市潭子區潭子街三段52號
台灣彩券(金福運彩券行)	嘉義縣朴子市光復路55號
台灣彩券(六順旺彩券行)	雲林縣西螺鎮延平路171號
台灣彩券(增好運彩券行)	新北市中和區員山路436號
台灣彩券(晉源商行)	高雄市鳳山區青年路一段324號
台灣彩券(五路武財神彩券行)	台南市安南區安和路一段192號
台灣彩券(大發商行)	新竹市北區延平路一段158號
台灣彩券(八五八彩券行)	台南市歸仁區民權南路30號
台灣彩券(立誠商行)	桃園市八德區興豐路753號
台灣彩券(合興投注站)	高雄市新興區青年一路228號
台灣彩券(弘福彩券行)	台中市太平區新仁路一段178號
台灣彩券(宏昌商行)	台中市大雅區中山路25號
運動彩券(福樂運動彩券行)	新北市新莊區豐年街55之8號
簽就發投注站	台南市白河區中正路69號
台灣彩券(尚旺商行)	台北市北投區致遠一路二段47號
台灣彩券(招財貓彩券行)	基隆市中山區中山二路19號
台灣彩券(慶昌彩券行)	新北市板橋區仁化街89號
台灣彩券(友誼商行)	台中市東勢區三民街61號
台灣彩券(友來發投注站)	彰化縣彰化市民族路419號
台灣彩券(鑫富發彩券行)	嘉義市東區新生路345號
台灣彩券(金賀中彩券行)	台中市霧峰區中正路896號
運動彩券(仟佰億商行)	新竹市東區西大路89號
台灣彩券(東財彩券行)	高雄市鳳山區八德路348號
台灣彩券(樂樂樂彩券行)	台南市仁德區德安路5號
運動彩券(幸運星彩券行)	台北市中正區杭州南路二段72號
運動彩券(連中彩券行)	桃園市中壢區中山東路一段318巷10號
台灣彩券(億萬利商店)	台北市信義區福德街238號
運動彩券(利盟企業社)	台南市善化區大成路346號
台灣彩券(新和鎖行)	台北市大安區八德路二段43號
台灣彩券(全壘打彩券行)	台中市大雅區民生路三段427號
台灣彩券(美興彩券行)	桃園市中壢區忠孝路208號
運動彩券(金鋒彩券行)	台北市北投區西安街一段289號
台灣彩券(金彩神彩券行)	台中市大雅區中清路二段145號
台灣彩券(鑫展彩券行)	高雄市楠梓區德民路1000之1號
台灣彩券(天水商行)	台中市西屯區重慶路161號
運動彩券(競丰金運動彩券行)	桃園市蘆竹區南崁路115號
台灣彩券(全民投注站)	台北市中正區中華路二段303巷4號
台灣彩券(福利發彩券行)	台北市內湖區康寧路一段69號
台灣彩券(兆金星彩券商行)	新北市新莊區明志路17號
運動彩券(伍豐彩券行)	台北市萬華區武昌街二段1號
台灣彩券(高進彩券商行)	新北市永和區文化路111號
台灣彩券(夢想家投注行)	台北市文山區辛亥路四段216號
台灣彩券(億又億彩券行)	高雄市楠梓區瑞屏路80之3號
運動彩券(裕發彩券行)	台北市中山區長安東路二段65號
台灣彩券(全利商行)	新北市板橋區漢生西路66號
台灣彩券(旺來彩券行)	台中市大肚區遊園路二段57號
台灣彩券(輝耀投注站)	桃園市八德區建國路1104之1號
運動彩券(第一名運彩投注站)	高雄市左營區富國路337號
台灣彩券(福益彩券行)	台中市中區成功路263號
台灣彩券(大愛彩券行)	台北市大安區仁愛路四段345巷5弄19號
運動彩券(運財來彩券行)	高雄市小港區小港路126號
台灣彩券(全弘電腦彩券行)	花蓮縣花蓮市復興街31號
台灣彩券(大聯盟彩券行)	屏東縣潮州鎮文化路147號
台灣彩券(愛樂投注站)	彰化縣大村鄉大仁路一段134號
台灣彩券(招蜜服飾工作坊)	新北市永和區成功路二段199號
台灣彩券(發昌公益彩券)	花蓮縣瑞穗鄉中正北路一段21號
運動彩券(天億運動彩券行)	新北市三重區自強路一段147號
台灣彩券(中獎屋商行)	苗栗縣頭份鎮中正路450號
台灣彩券(吉祥彩券行)	雲林縣虎尾鎮光復路236號
台灣彩券(統發彩券商行)	彰化縣鹿港鎮鹿和路一段268號
運動彩券(彩來好運彩券行)	桃園市龜山區南祥路81之1號
台灣彩券(金樂透彩券行)	台北市中山區民生東路一段25之10號
台灣彩券(雪曼商行)	新北市永和區秀朗路一段229號
台灣彩券(亞弘商行)	桃園市蘆竹區南山路三段250號
台灣彩券(光美投注站)	桃園市中壢區新生路450號
台灣彩券(來得發彩券行)	新北市板橋區三民路二段199號
台灣彩券(中大獎電腦彩券行)	新北市三重區重陽路二段18巷6號
台灣彩券(錢多多彩券行)	高雄市林園區東林東路32號
台灣彩券(財金商行)	高雄市新興區八德一路271號
台灣彩券(凱勝彩券行)	台北市信義區吳興街93號
運動彩券(海德堡運動彩券行)	台中市南屯區向心南路952號
台灣彩券(二兆彩券行)	台中市大雅區雅環路一段191號
台灣彩券(中億元投注站)	台北市文山區忠順街一段26巷19號
台灣彩券(永貞商行)	新北市永和區中正路619號
台灣彩券(鑫發財商行)	新北市新莊區化成路214號
台灣彩券(天天發彩券行)	台南市佳里區文化路258號
台灣彩券(大吉利彩券行)	雲林縣斗六市雲林路二段635號
台灣彩券(進雄商行)	屏東縣屏東市建國路99之1號
台灣彩券(添元投注站)	台北市中山區建國北路三段109號
台灣彩券(清綺商行)	桃園市中壢區大同路104號
台灣彩券(利鑫彩券行)	台中市西屯區西屯路二段249之11號
運動彩券(一六八彩券行)	台中市西屯區福康路122號
台灣彩券(鑫銘彩券行)	高雄市楠梓區後昌路777號
運動彩券(正華彩券行)	台南市新營區新進路二段132號
台灣彩券(喜洋洋企業行)	高雄市鹽埕區五福四路249號
台灣彩券(吉合彩券行)	高雄市三民區建工路509號
台灣彩券(金財神彩券資訊社)	屏東縣南州鄉三民路104之1號
台灣彩券(一定發商行)	新北市三重區力行路一段48號
台灣彩券(育新彩券行)	台北市北投區承德路七段280巷45號
成來發彩券商行	台北市士林區承德路四段360號
台灣彩券(初枝商行)	新北市新店區中正路263之3號
台灣彩券(廣豐之湧泉投注站)	桃園市蘆竹區南崁路109號
運動彩券(紅龍商行)	新竹縣竹東鎮北興路二段159號
台灣彩券(金順彩券行)	台北市松山區興安街182號
運動家名店	新竹市北區經國路二段243號
台灣彩券(新市土地公彩券行)	台南市新市區民生路3號
台灣彩券(金蟾蜍投注站)	花蓮縣吉安鄉中華路二段296號
台灣彩券(喜來登彩券行)	新北市新店區光明街63號
台灣彩券(詠涎彩券行)	苗栗縣苗栗市至公路9號
台灣彩券(明星商行)	雲林縣北港鎮文化路168號
台灣彩券(紅彩商行)	台北市士林區天母東路50巷22之7號
台灣彩券(藍志平企業社)	台北市北投區石牌路一段166巷141號
運動彩券(金吉利彩券行)	雲林縣崙背鄉建國路43號
運動彩券(包贏運動彩券行)	台北市大同區酒泉街32之1號
台灣彩券(文冠彩券行)	金門縣烈嶼鄉東林街174號
台灣彩券(源豐盈商行)	台北市松山區延吉街51號
台灣彩券(雙旺商行)	新竹縣竹東鎮中豐路三段6號
台灣彩券(金穩發彩券行)	彰化縣田中鎮東閔路二段351號
台灣彩券(保你發彩券行)	新北市三重區龍濱路275號
台灣彩券(隆達投注站)	宜蘭縣羅東鎮忠孝路2號
台灣彩券(金來發商行)	高雄市新興區忠孝一路7號
運動彩券(立賀運動彩券行)	高雄市三民區鼎中路725號
台灣彩券(尚豪商行)	台中市西屯區福科路927號
台灣彩券(平安彩券行)	台中市大里區成功路535號
台灣彩券(一擊發投注行)	台中市太平區樹孝路89號
台灣彩券(惠中彩券行)	台中市南屯區大墩路533號
運動彩券(來運彩投注站)	台北市中山區建國北路二段63號
台灣彩券(聚金彩券行)	雲林縣元長鄉中山路22之12號
台灣彩券(中國紳士服設計社)	台中市豐原區成功路24號
運動彩券(中僑商行)	桃園市中壢區普義路166號
運動彩券(世淦鐘錶刻印行)	新竹縣湖口鄉湖口老街270號
台灣彩券(天莉號)	台北市北投區中央南路一段7號
台灣彩券(恩冕商行)	台北市中山區民生東路一段25之2號
台灣彩券(寶萊德鎖印店)	彰化縣彰化市大埔路643號
台灣彩券(進來發商行)	台北市松山區八德路三段12巷51弄31號
台灣彩券(易發商行)	台北市中山區松江路32號
台灣彩券(呂小鳳彩券行)	新北市鶯歌區鶯桃路149號
台灣彩券(一級棒食品商行)	彰化縣芳苑鄉芳漢路王功段392號
運動彩券(順發彩券行)	台中市北區忠明路454號
台灣彩券(隆來發投注站)	宜蘭縣宜蘭市慈安路12號
台灣彩券(大家旺投注站)	宜蘭縣礁溪鄉礁溪路五段58號
台灣彩券(正財彩券行)	台中市北區漢口路三段93之5號
台灣彩券(旺旺來彩券行)	台東縣台東市更生北路633巷20之1號
台灣彩券(進財鑫彩券行)	新北市中和區中興街124號
台灣彩券(鴻運新商行)	桃園市平鎮區廣德街185號
台灣彩券(萬萬年彩券行)	台北市中山區錦州街334號
台灣彩券(天力彩券行)	台中市北區中山路379號
慶洋行投注站	台北市信義區虎林街119巷25號
台灣彩券(德安企業社)	桃園市八德區永福西街68之3號
運動彩券(榮耀投注站)	雲林縣斗南鎮光華路58號
台灣彩券(龍一投注站)	南投縣竹山鎮頂橫街4之2號
台灣彩券(來旺彩券行)	高雄市鳳山區三商街57號
運動彩券(興富運動彩券行)	高雄市前鎮區一心二路93號
台灣彩券(元元鼎企業社)	台北市松山區八德路三段233之1號
台灣彩券(大富翁彩券行)	高雄市鳳山區維新路155號
台灣彩券(蓮發商行)	新竹市東區明湖路6號
台灣彩券(萬家樂投注站)	台北市萬華區萬青街145號
台灣彩券(本金彩券商行)	苗栗縣頭份鎮中山路25號
運動彩券(瀛洲商行)	台中市西屯區青海路二段253號
台灣彩券(福利發彩券行)	台北市內湖區康寧路一段69號
台灣彩券(兆金星彩券商行)	新北市新莊區明志路17號
運動彩券(伍豐彩券行)	台北市萬華區武昌街二段1號
台灣彩券(高進彩券商行)	新北市永和區文化路111號
台灣彩券(夢想家投注行)	台北市文山區辛亥路四段216號
台灣彩券(億又億彩券行)	高雄市楠梓區瑞屏路80之3號
運動彩券(裕發彩券行)	台北市中山區長安東路二段65號
台灣彩券(大眾發彩券行)	台北市內湖區內湖路三段68號
台灣彩券(鴻運發商行)	嘉義市西區文化路513號
台灣彩券(裕順彩券行)	雲林縣斗南鎮順安街53號
台灣彩券(峻聖彩券行)	桃園市大溪區文化路39號
台灣彩券(鉅茂彩券行)	台北市萬華區成都路64號
台灣彩券(進富商行)	屏東縣屏東市清進巷163之1號
台灣彩券(元進刻印社)	台北市中山區北安路514之1號
台灣彩券(鴻鑫彩券投注站)	台北市松山區民生東路四段86號
大甲媽彩券行	台中市大甲區蔣公路98號
金來發投注站	高雄市新興區忠孝一路7號
台灣彩券(億仟萬彩券行)	新北市汐止區建成路142巷7號
台灣彩券(蓮發投注行)	新北市土城區裕民路26號
運動彩券(喬登商行)	嘉義縣民雄鄉建國路三段112號
台灣彩券(侑旺商行)	台北市松山區三民路151號
台灣彩券(春福彩券行)	新北市淡水區中山路95巷4號
台灣彩券(全壘打彩券行)	台中市大雅區民生路三段427號
台灣彩券(美興彩券行)	桃園市中壢區忠孝路208號
運動彩券(金鋒彩券行)	台北市北投區西安街一段289號
台灣彩券(金彩神彩券行)	台中市大雅區中清路二段145號
台灣彩券(鑫展彩券行)	高雄市楠梓區德民路1000之1號
台灣彩券(天水商行)	台中市西屯區重慶路161號
運動彩券(競丰金運動彩券行)	桃園市蘆竹區南崁路115號
台灣彩券(全民投注站)	台北市中正區中華路二段303巷4號
台灣彩券(出大獎商店)	台中市西屯區漢口路一段151號
台灣彩券(雙囍商行)	台北市中山區北安路546之1號
台灣彩券(錢超多彩券行)	台北市南港區研究院路一段86號
台灣彩券(鋐隆彩券行)	新北市板橋區民生路二段214號
台灣彩券(源興電腦彩券行)	桃園市桃園區三民路三段535號
運動彩券(一中即發運彩)	苗栗縣竹南鎮博愛街9號
台灣彩券(鴻昌彩券投注站)	台北市松山區南京東路五段250巷11之1號
運動彩券(廣達商行)	桃園市大園區中山北路71號
台灣彩券(美億彩券行)	新北市三重區力行路二段156號
台灣彩券(金錫商號)	新北市三重區集美街257號
台灣彩券(生財服飾店)	台南市新市區中正路285號
台灣彩券(幸運中獎投注站)	台北市中正區廈門街37號
台灣彩券(旺中旺投注站)	桃園市中壢區中美路二段95號
台灣彩券(金旺商行)	宜蘭縣宜蘭市泰山路471號
運動彩券(富邦樂彩投注站)	台北市北投區東華街二段166號
台灣彩券(曉彩企業社)	台北市大安區和平東路三段364號
台灣彩券(松生投注站)	新竹縣新埔鎮文山路犁頭山段883號
運動彩券(富邦運動彩券行)	台中市豐原區向陽路117號
台灣彩券(欣鑫彩券行)	新北市中和區員山路254號
台灣彩券(頭獎村商行)	台中市南區工學路184之1號
台灣彩券(旭東鐘錶店)	台北市信義區吳興街575號
台灣彩券(帥億投注站)	桃園市中壢區民族路五段471號
台灣彩券(中華彩券行)	新北市新莊區中華路一段112號
台灣彩券(嘉琳彩券行)	新北市淡水區北新路38號
運動彩券(贏彩券行)	台南市關廟區南雄路二段85號
台灣彩券(多加彩券行)	基隆市中山區中華路129號
台灣彩券(天富彩券行)	新北市樹林區中山路三段28號
台灣彩券(連續開出頭獎彩券行)	新北市新莊區中誠街38號
台灣彩券(喜發樂彩券行)	新竹市東區南大路860號
台灣彩券(中鈺投注店)	新北市三峽區中華路73號
台灣彩券(班長的樂透小棧)	新北市蘆洲區民生街117號
台灣彩券(西子灣彩券行)	高雄市鼓山區臨海二路23號
台灣彩券(和美商行)	澎湖縣馬公市臨海路6巷14號
台灣彩券(好運到投注站)	彰化縣鹿港鎮鹿和路三段622巷22號
台灣彩券(佰億彩券行)	新北市汐止區和平街46巷22號
台灣彩券(允發財彩券行)	嘉義市西區北興街414號
台灣彩券(宏泰彩券行)	台中市豐原區豐東路195號
運動彩券(裕祥彩券行)	台北市文山區指南路一段5號
台灣彩券(萬泰彩券行)	新北市鶯歌區中正三路72號
運動彩券(領富彩券行)	台北市大安區延吉街233之1號
運動彩券(總懋彩券商行)	台北市萬華區寶興街112號
運動彩券(金財將商行)	新北市新莊區中原東路24號
台灣彩券(愈簽愈順投注站)	高雄市小港區行義街1號
台灣彩券(武財神商行)	桃園市中壢區中山路368號
運動彩券(億來發彩券行)	新竹市東區東南街157號
台灣彩券(百千萬彩券行)	新北市林口區文化三路一段478號
台灣彩券(大順彩券行)	台南市永康區中正南路672號
台灣彩券(玻璃娃娃投注站)	苗栗縣苑裡鎮信義路10之16號
台灣彩券(博樂公益彩券行)	桃園市中壢區中正路四段41號
台灣彩券(春日商行)	台中市大雅區港尾路140號
台灣彩券(就是你商行)	台北市中山區農安街247號
台灣彩券(百吉發企業社)	新北市新莊區中原東路24號
台灣彩券(九富發彩券行)	高雄市左營區自由四路326號
台灣彩券(享億彩券行)	台南市永康區文化路268號
台灣彩券(中信樂透行)	新北市新莊區中信街96號
台灣彩券(方大彩券行)	高雄市楠梓區後昌路837巷19號
台灣彩券(宏達彩券行)	新北市板橋區永豐街102號
台灣彩券(緣億彩券行)	桃園市蘆竹區龍安街三段256號
台灣彩券(金旺商行)	台中市南區南平路35之16號
運動彩券(永來富商行)	台南市南區文南路120號
台灣彩券(愛買樂商行)	台北市萬華區雙園街47號
台灣彩券(好報企業社)	桃園市蘆竹區大竹路384號
台灣彩券(大金行)	桃園市觀音區大觀路二段117號
台灣彩券(通財彩卷行)	桃園市桃園區大同路80號
台灣彩券(圓夢彩券行)	台南市北區西門路三段53號
台灣彩券(樂樂迷彩券行)	新北市板橋區莊敬路227號
台灣彩券(泓鑫彩券行)	高雄市前金區自強二路64號
台灣彩券(永遠發商行)	台北市中山區長安東路一段46號
運動彩券(運動發彩券行)	高雄市楠梓區常德路315號
台灣彩券(旺利穎商行)	高雄市小港區鳳林路88號
台灣彩券(連旺彩券行)	新北市蘆洲區光華路164號
台灣彩券(時來運轉彩券行)	台中市北屯區大連路三段86號
台灣彩券(永樺商號)	台中市西區公正路222號
台灣彩券(福德彩券行)	新北市永和區秀朗路一段6號
台灣彩券(新泉源投注站)	屏東縣屏東市歸仁路176號
台灣彩券(上鈺商行)	新北市板橋區松柏街39號
台灣彩券(正財商行)	新北市三重區慈愛街59號
台灣彩券(元良電腦彩券商行)	彰化縣鹿港鎮鹿草路一段99號
台灣彩券(意萬利商行)	新北市蘆洲區三民路26巷20弄7號
台灣彩券(連環炮彩券行)	台中市豐原區向陽路90號
台灣彩券(順星投注站)	彰化縣社頭鄉山腳路四段414號
台灣彩券(活力發投注店)	新北市永和區林森路68號
台灣彩券(五路財神彩券行)	宜蘭縣蘇澳鎮南寧路70號
運動彩券(天天贏彩券行)	台北市內湖區港墘路45號
台灣彩券(利吉樂商行)	台北市內湖區民權東路六段66號
台灣彩券(樺萱商行)	台中市西區樂群街64號
運動彩券(總贏彩券商行)	台北市中正區新生南路一段52之2號
台灣彩券(包聖企業社)	桃園市大溪區員林路二段412號
台灣彩券(獎多多彩券行)	新北市新莊區福壽街55號
台灣彩券(世平商行)	高雄市左營區華夏路1267號
